POA_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
POA3083,16,324,0,325,..,67,22,86,4,91,..,75,7,79,0,79,..,585,140,725,3,727,..,912,103,1015,26,1037,..,10848,2432,13279,107,13385,..,130,24,157,1321,1481,16662,10981,2456,13435,1431,31529
POA3084,7,164,0,167,..,51,3,54,0,54,..,48,0,54,0,50,..,170,33,205,0,205,..,484,50,529,22,549,..,5961,787,6752,54,6805,..,95,12,102,633,733,19509,6055,796,6854,683,27045
POA3085,3,66,0,66,..,22,7,24,0,27,..,14,0,20,0,20,..,77,10,85,0,91,..,252,24,272,6,284,..,2604,339,2943,29,2976,..,46,0,53,309,362,10712,2654,347,2996,339,14050
POA3087,3,42,4,47,..,20,0,20,0,20,..,3,0,3,0,3,..,28,0,28,0,28,..,150,28,177,5,182,..,1554,216,1766,25,1791,..,24,5,30,232,260,7099,1575,219,1793,261,9156
POA3088,4,55,0,55,..,42,8,53,0,53,..,46,14,61,0,61,..,82,9,86,0,86,..,318,47,363,9,372,..,3797,411,4202,41,4248,..,74,12,80,600,685,22251,3868,420,4287,643,27181
POA3089,0,13,0,13,..,11,0,11,0,11,..,33,0,37,0,37,..,14,0,10,0,10,..,139,14,148,8,150,..,1010,74,1080,11,1089,..,39,0,38,264,301,11104,1046,73,1120,274,12503
POA3090,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,6,0,6,..,25,3,29,0,28,..,320,29,349,0,348,..,8,0,8,56,63,2161,331,29,355,59,2575
POA3091,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,22,0,25,0,25,..,162,17,183,0,180,..,0,0,0,61,59,1360,164,17,180,64,1602
POA3093,0,9,0,9,..,8,0,13,0,13,..,3,0,3,0,8,..,7,0,7,0,7,..,48,4,53,0,53,..,459,47,505,6,512,..,8,0,8,120,133,3327,473,47,515,124,3962
POA3094,0,6,0,6,..,12,0,13,0,16,..,4,0,4,0,4,..,17,6,23,0,23,..,79,19,100,10,106,..,792,79,872,20,895,..,32,0,32,202,236,8124,825,79,901,222,9250
POA3095,0,31,0,31,..,23,0,23,0,23,..,40,4,44,0,45,..,42,4,45,0,45,..,297,39,335,12,347,..,2604,256,2860,45,2901,..,69,4,70,614,681,24794,2667,257,2923,656,28373
POA3096,0,0,0,0,..,3,0,5,0,5,..,3,0,8,0,8,..,6,0,6,0,6,..,4,0,6,0,6,..,95,12,100,0,100,..,5,0,5,36,36,1765,96,12,105,36,1911
POA3097,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,14,0,14,0,14,..,79,8,88,0,88,..,0,0,0,72,78,1374,86,8,92,72,1536
POA3099,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,59,4,60,0,60,..,168,6,181,3,181,..,8,0,9,152,159,4656,176,10,185,155,4993
POA3101,3,53,0,53,..,42,7,47,0,47,..,16,4,17,0,14,..,310,42,356,0,353,..,269,30,303,15,319,..,5467,926,6394,61,6455,..,67,11,71,745,819,17227,5534,932,6468,808,24499
POA3102,0,26,0,26,..,6,0,6,0,6,..,12,0,10,0,10,..,89,17,104,0,111,..,93,0,92,3,94,..,1556,230,1785,15,1797,..,23,0,23,142,167,4656,1580,230,1802,158,6620
POA3103,0,92,0,92,..,29,4,33,0,33,..,14,6,20,0,20,..,194,36,225,0,225,..,189,17,213,4,219,..,5584,1263,6849,47,6901,..,41,14,55,411,465,8262,5626,1278,6901,456,15621
POA3104,3,148,0,148,..,29,3,37,0,37,..,47,0,51,0,48,..,350,52,401,0,401,..,243,25,272,8,280,..,8507,1579,10089,57,10143,..,69,11,83,448,532,10627,8579,1593,10166,508,21302
POA3105,0,25,0,25,..,10,0,10,0,10,..,30,0,36,0,36,..,165,23,188,5,197,..,226,23,247,6,251,..,4539,841,5386,34,5420,..,41,6,50,230,279,5428,4580,851,5435,261,11124
POA3106,5,100,0,100,..,14,7,22,0,22,..,45,4,49,0,49,..,58,11,66,0,66,..,272,35,310,6,316,..,6419,1165,7581,53,7638,..,75,15,83,497,581,8747,6491,1178,7670,548,16966
POA3107,0,36,0,36,..,15,0,15,0,20,..,34,8,42,0,42,..,92,12,105,0,108,..,240,38,273,6,284,..,5388,966,6357,55,6408,..,46,12,58,333,395,7367,5437,978,6415,385,14164
POA3108,4,83,0,83,..,67,4,68,0,68,..,61,13,77,0,77,..,158,23,179,4,184,..,422,64,485,16,504,..,11598,2846,14444,131,14581,..,111,19,126,760,886,9587,11712,2865,14572,893,25054
POA3109,5,137,0,143,..,32,3,37,0,37,..,38,18,55,0,55,..,155,40,199,6,199,..,372,80,449,32,481,..,14601,3007,17607,177,17787,..,108,20,128,750,880,12261,14709,3035,17739,924,30926
POA3111,0,29,0,29,..,6,0,6,0,6,..,11,4,16,0,16,..,46,11,52,0,52,..,169,16,180,11,194,..,3620,678,4291,39,4332,..,48,8,56,413,469,7840,3663,681,4354,452,12644
POA3113,0,0,0,0,..,5,0,3,0,3,..,3,0,3,0,3,..,14,0,12,0,12,..,70,6,71,4,76,..,821,88,910,4,915,..,16,4,16,202,214,7439,837,86,930,204,8562
POA3114,0,0,0,0,..,3,0,3,0,3,..,4,0,12,0,12,..,5,0,7,0,7,..,23,0,26,0,26,..,361,45,407,0,412,..,9,0,9,90,90,3334,367,45,412,91,3835
POA3115,0,0,0,0,..,0,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,38,5,45,0,45,..,201,24,225,0,225,..,10,0,10,77,85,3532,209,24,233,77,3843
POA3116,0,9,0,9,..,13,3,20,0,20,..,6,0,6,0,6,..,38,6,39,0,39,..,198,36,237,7,241,..,1427,204,1631,12,1643,..,26,5,32,349,380,9758,1460,208,1660,353,11779
POA3121,0,40,0,40,..,73,10,78,0,78,..,50,9,59,0,59,..,916,645,1561,17,1580,..,552,78,630,17,642,..,5187,1648,6830,68,6901,..,107,14,114,1418,1536,23103,5291,1656,6951,1491,31534
POA3122,6,101,0,106,..,81,9,89,0,89,..,31,0,29,0,29,..,256,36,291,3,295,..,336,32,370,7,377,..,4173,440,4616,34,4643,..,53,3,55,816,872,16813,4223,442,4667,847,22322
POA3123,0,58,0,57,..,50,9,56,0,56,..,15,0,18,0,18,..,108,17,121,0,125,..,206,14,219,3,222,..,3146,416,3559,30,3588,..,26,0,34,446,483,10762,3173,416,3589,481,14834
POA3124,0,92,0,92,..,51,4,57,0,57,..,20,0,26,0,26,..,190,30,220,0,223,..,241,19,259,4,268,..,4937,719,5656,36,5688,..,65,3,66,596,659,15616,4994,724,5718,631,21965
POA3125,11,158,0,158,..,40,7,51,0,51,..,17,3,23,0,23,..,211,34,244,3,249,..,334,34,361,8,370,..,5607,1085,6696,48,6742,..,48,11,52,701,761,7644,5654,1095,6752,751,15147
POA3126,0,21,0,26,..,3,0,3,0,3,..,3,0,3,0,3,..,74,17,95,0,95,..,74,0,74,0,79,..,1749,289,2034,15,2050,..,25,4,23,208,236,5488,1773,292,2063,223,7773
POA3127,0,46,0,46,..,18,6,24,0,24,..,21,0,25,0,25,..,112,20,130,0,127,..,184,25,206,11,221,..,3506,580,4087,40,4127,..,45,3,52,454,507,13975,3550,585,4137,496,18608
POA3128,0,101,0,102,..,58,12,71,0,71,..,7,0,7,0,7,..,321,75,399,0,397,..,384,52,437,7,447,..,8505,3313,11817,76,11893,..,80,15,94,1220,1321,9629,8583,3331,11912,1296,22841
POA3129,4,49,0,48,..,50,6,63,0,63,..,19,3,29,0,29,..,144,35,180,0,180,..,263,47,312,11,323,..,5852,1852,7695,72,7776,..,38,15,54,489,539,9624,5890,1862,7750,568,17946
POA3130,10,182,3,184,..,72,17,85,0,85,..,17,0,14,0,14,..,306,63,371,3,368,..,471,54,524,16,546,..,8932,1917,10845,122,10964,..,88,17,101,808,905,21174,9015,1926,10945,926,33044
POA3131,6,120,0,122,..,90,21,109,0,109,..,16,8,21,0,21,..,289,113,405,5,403,..,408,82,493,17,514,..,7316,1756,9071,111,9184,..,102,21,122,882,999,13008,7411,1777,9193,988,23191
POA3132,0,66,0,65,..,38,3,39,0,39,..,25,3,26,0,26,..,139,50,185,4,189,..,306,65,372,12,383,..,4340,928,5274,68,5339,..,60,15,69,349,414,11040,4401,941,5344,412,16795
POA3133,14,180,0,180,..,27,4,33,0,33,..,21,0,27,0,27,..,213,67,280,0,280,..,348,59,409,19,427,..,7982,1545,9525,91,9608,..,73,5,78,632,709,12626,8053,1550,9607,722,22951
POA3134,3,65,0,63,..,71,10,74,0,80,..,28,3,30,0,30,..,152,51,201,0,201,..,849,449,1301,32,1329,..,6622,1620,8243,92,8335,..,153,44,196,1019,1214,25057,6775,1666,8437,1111,34607
POA3135,4,62,0,64,..,46,9,48,0,48,..,8,0,7,0,7,..,80,19,94,0,95,..,596,295,890,25,919,..,3373,797,4167,60,4233,..,90,23,113,584,700,15767,3461,824,4282,644,20698
POA3136,4,110,0,110,..,98,16,114,0,114,..,23,3,32,0,32,..,125,31,156,0,155,..,1249,584,1839,42,1872,..,6310,1445,7758,94,7851,..,159,49,204,1252,1454,36997,6464,1496,7963,1338,46296
POA3137,0,11,3,13,..,25,0,29,0,29,..,5,0,5,0,5,..,42,8,43,0,43,..,523,214,735,13,747,..,1364,334,1695,20,1710,..,78,25,104,360,466,12380,1443,352,1801,379,14558
POA3138,0,29,0,29,..,22,4,23,0,27,..,3,0,8,0,8,..,23,5,30,0,32,..,856,448,1310,15,1320,..,2777,712,3484,34,3517,..,85,28,114,601,707,18827,2859,734,3599,634,23059
POA3139,0,0,0,0,..,10,0,11,0,11,..,3,0,3,0,3,..,5,0,3,0,5,..,81,17,102,0,103,..,446,62,509,10,514,..,34,0,32,456,490,13251,478,60,541,466,14257
POA3140,0,18,0,18,..,28,3,34,0,34,..,8,0,8,0,8,..,15,0,13,0,13,..,220,33,251,10,261,..,1234,152,1390,14,1403,..,46,3,51,490,541,15408,1282,158,1438,503,17348
POA3141,4,76,0,76,..,91,27,124,0,121,..,56,10,66,0,69,..,160,30,190,4,195,..,471,49,520,6,529,..,5422,682,6106,41,6148,..,56,3,65,1596,1656,17228,5480,692,6166,1632,25028
POA3142,0,28,0,28,..,21,11,26,0,26,..,15,5,19,0,19,..,54,0,57,0,57,..,226,12,242,3,244,..,2286,255,2540,26,2562,..,21,10,33,738,768,9489,2310,261,2573,757,12817
POA3143,0,14,0,18,..,37,4,42,0,40,..,16,0,12,0,12,..,47,3,51,0,51,..,180,11,191,8,203,..,1574,169,1743,24,1766,..,24,3,29,354,386,7228,1604,172,1773,381,9376
POA3144,0,9,0,9,..,8,3,18,0,18,..,4,0,4,0,4,..,24,5,31,3,35,..,130,6,136,5,138,..,1516,198,1711,13,1729,..,18,0,21,336,359,8672,1534,202,1737,355,10763
POA3145,3,89,0,89,..,35,3,41,0,44,..,24,0,24,0,24,..,191,35,225,0,226,..,394,34,428,12,438,..,5311,702,6015,47,6070,..,62,10,68,694,759,16765,5371,710,6080,745,23594
POA3146,4,74,0,76,..,31,0,37,0,37,..,24,0,23,0,23,..,159,24,180,0,182,..,371,38,414,9,418,..,5006,646,5655,50,5700,..,75,5,77,632,711,19724,5073,654,5733,682,26131
POA3147,0,44,0,47,..,26,0,29,0,29,..,17,9,26,0,25,..,107,18,130,0,130,..,331,40,371,6,381,..,3708,699,4406,44,4453,..,91,8,99,428,526,10127,3800,705,4505,472,15102
POA3148,3,93,0,93,..,46,13,52,0,54,..,9,0,13,0,13,..,141,33,172,0,173,..,331,34,367,4,367,..,4002,671,4675,42,4715,..,33,19,51,381,435,4394,4035,687,4729,423,9552
POA3149,10,525,5,536,..,71,9,77,0,77,..,26,0,25,0,25,..,416,69,490,7,499,..,789,94,882,20,898,..,14863,2584,17444,139,17582,..,123,11,135,1015,1154,16608,14984,2599,17584,1155,35340
POA3150,62,1572,0,1572,..,120,20,145,0,145,..,113,20,136,0,136,..,757,156,919,0,919,..,1634,148,1782,31,1815,..,29237,5999,35242,185,35422,..,248,67,312,2127,2441,25436,29482,6074,35551,2307,63298
POA3151,3,149,4,149,..,29,13,41,0,41,..,9,0,10,0,10,..,178,63,244,0,244,..,176,15,197,4,205,..,4632,1193,5827,47,5873,..,32,6,44,234,274,4528,4671,1203,5868,275,10675
POA3152,21,487,4,493,..,58,9,66,0,66,..,51,6,61,0,61,..,244,95,338,3,337,..,649,118,777,36,811,..,12184,2337,14520,165,14686,..,150,26,168,916,1082,19167,12331,2358,14690,1077,34940
POA3153,6,125,0,125,..,68,0,67,0,67,..,13,0,20,0,20,..,170,60,223,0,228,..,474,130,607,20,624,..,4541,945,5491,73,5565,..,76,6,83,832,914,14800,4620,956,5573,904,21276
POA3154,5,6,0,6,..,8,0,8,0,8,..,0,0,0,0,0,..,3,0,7,0,7,..,49,19,65,0,65,..,315,51,362,9,369,..,13,0,12,152,168,3966,327,50,378,161,4500
POA3155,11,102,0,100,..,76,8,85,0,85,..,9,0,10,0,10,..,108,31,137,3,139,..,367,80,450,21,466,..,4090,772,4862,70,4928,..,83,16,97,954,1051,17684,4171,781,4954,1020,23660
POA3156,6,132,0,133,..,57,3,61,0,66,..,27,4,32,0,33,..,146,34,181,0,179,..,649,91,737,18,755,..,5924,873,6799,88,6888,..,117,21,140,1101,1238,30356,6046,899,6936,1189,38484
POA3158,0,3,0,3,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,95,4,97,4,100,..,399,23,418,9,432,..,23,0,23,143,170,6218,424,23,447,152,6818
POA3159,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,36,0,30,8,38,..,138,4,144,3,148,..,5,5,7,113,124,2321,140,9,149,116,2593
POA3160,0,3,0,3,..,7,0,11,0,11,..,6,0,6,0,6,..,0,0,0,0,0,..,110,10,115,0,120,..,501,47,542,4,544,..,23,4,23,242,264,8212,522,47,563,244,9024
POA3161,3,53,3,55,..,19,5,27,0,27,..,9,4,11,0,11,..,86,15,98,5,103,..,1030,42,1073,12,1087,..,3966,411,4375,38,4417,..,64,5,65,698,765,11722,4030,413,4444,741,16903
POA3162,0,38,0,37,..,18,3,26,0,26,..,19,4,19,0,19,..,60,8,72,0,72,..,1084,65,1153,19,1172,..,4208,589,4795,45,4840,..,88,15,104,549,653,12580,4294,602,4898,597,18075
POA3163,14,390,7,397,..,112,27,137,3,138,..,29,0,29,3,31,..,276,23,304,0,302,..,1364,103,1466,29,1500,..,10515,1426,11933,128,12064,..,116,19,139,952,1086,19662,10630,1442,12074,1080,32810
POA3165,6,152,0,155,..,37,10,51,0,51,..,56,3,64,5,67,..,266,39,310,0,310,..,1295,93,1386,31,1413,..,8897,1266,10162,84,10248,..,112,13,130,740,866,19045,9012,1275,10290,821,30159
POA3166,14,187,0,187,..,60,18,79,0,79,..,17,0,17,0,17,..,283,57,343,6,345,..,641,93,735,24,760,..,9068,1764,10830,96,10923,..,78,18,89,806,897,12933,9141,1779,10917,903,24753
POA3167,0,88,0,89,..,6,0,12,0,12,..,14,0,20,0,22,..,182,50,229,0,232,..,345,39,385,8,392,..,4073,768,4842,34,4881,..,23,4,29,303,334,4638,4096,773,4873,341,9851
POA3168,14,356,4,360,..,55,9,58,0,58,..,17,3,24,0,21,..,460,77,541,7,546,..,1040,66,1108,14,1121,..,11752,1844,13593,132,13724,..,97,25,120,1547,1667,6488,11847,1870,13712,1676,21880
POA3169,13,325,5,329,..,58,27,81,0,81,..,58,25,79,0,79,..,571,249,825,8,831,..,929,147,1073,19,1095,..,10302,2684,12982,142,13123,..,125,22,150,755,905,6799,10425,2709,13131,897,20820
POA3170,15,320,0,319,..,49,10,64,0,59,..,56,6,63,0,68,..,611,151,764,5,772,..,627,87,712,21,733,..,8683,1419,10103,105,10211,..,105,16,121,579,701,8980,8787,1436,10222,685,19889
POA3171,7,85,0,85,..,110,95,205,5,206,..,45,30,77,0,77,..,3448,2102,5555,36,5593,..,1129,623,1747,21,1768,..,11152,5477,16628,133,16761,..,161,119,275,988,1263,4145,11315,5585,16902,1126,22174
POA3172,8,81,0,81,..,85,45,127,0,127,..,84,25,112,0,115,..,2096,1291,3386,14,3400,..,560,118,676,6,686,..,7893,3426,11318,70,11380,..,140,63,200,665,867,11015,8032,3484,11519,730,23261
POA3173,17,442,0,440,..,64,21,82,0,82,..,542,118,661,3,665,..,2385,1043,3426,24,3449,..,1370,168,1546,16,1554,..,14234,3964,18202,137,18338,..,253,97,350,792,1140,10536,14493,4058,18545,937,30018
POA3174,33,422,8,427,..,123,60,181,0,177,..,196,70,272,0,272,..,3134,1794,4927,27,4956,..,2680,776,3461,65,3528,..,18589,6038,24630,222,24848,..,365,157,520,1917,2435,12408,18949,6199,25145,2137,39693
POA3175,283,1761,26,1781,..,65,24,95,0,97,..,357,95,453,4,455,..,1033,499,1540,10,1548,..,8106,2747,10850,94,10950,..,25666,6738,32396,284,32684,..,629,280,913,3703,4613,16250,26292,7016,33313,3984,53545
POA3177,90,439,3,445,..,12,0,9,0,9,..,53,20,71,0,71,..,206,96,295,0,297,..,1966,747,2711,36,2752,..,5257,1535,6794,77,6872,..,159,79,232,871,1104,3918,5416,1608,7024,951,11889
POA3178,18,429,0,435,..,62,8,66,0,66,..,51,9,61,0,59,..,247,85,336,0,338,..,776,92,861,22,887,..,9090,1446,10536,84,10615,..,137,24,165,667,832,22123,9229,1469,10697,746,33571
POA3179,5,98,0,98,..,5,0,10,0,10,..,3,3,4,0,10,..,66,13,80,0,80,..,135,17,154,6,157,..,1946,327,2270,15,2285,..,15,8,22,174,194,3577,1960,329,2291,191,6066
POA3180,3,88,0,88,..,17,4,20,0,19,..,3,0,3,0,3,..,55,15,75,0,75,..,133,27,160,0,162,..,2131,361,2495,18,2514,..,27,8,38,191,222,4910,2161,367,2528,205,7645
POA3181,0,36,0,36,..,64,4,72,0,73,..,82,43,122,0,124,..,78,15,94,0,94,..,335,43,375,5,384,..,3283,659,3943,34,3980,..,55,15,63,1131,1198,14462,3343,669,4013,1170,19636
POA3182,0,41,0,41,..,46,11,56,0,56,..,63,11,66,0,67,..,89,14,109,0,108,..,509,47,552,7,560,..,3996,352,4349,39,4389,..,74,8,82,1674,1757,16292,4071,359,4430,1713,22438
POA3183,0,15,0,15,..,45,4,54,0,54,..,28,0,29,0,29,..,40,7,54,0,54,..,1100,87,1183,22,1204,..,3457,347,3808,41,3850,..,77,17,88,942,1029,13078,3536,366,3899,983,17964
POA3184,0,16,0,19,..,25,0,29,0,29,..,30,0,32,0,32,..,36,7,41,0,41,..,329,24,348,5,354,..,2042,157,2195,26,2217,..,41,3,46,849,893,12043,2074,164,2237,877,15153
POA3185,0,10,0,10,..,25,4,31,0,31,..,13,4,15,0,15,..,51,3,55,3,61,..,555,64,623,17,636,..,2415,264,2686,38,2723,..,42,4,49,404,454,10259,2458,273,2732,447,13433
POA3186,0,11,0,11,..,26,3,28,0,28,..,40,0,41,0,41,..,70,5,74,0,74,..,326,23,354,14,362,..,3184,440,3620,40,3655,..,64,5,67,809,877,18711,3245,445,3686,847,23252
POA3187,0,20,0,20,..,17,0,19,0,20,..,36,0,37,0,38,..,56,8,59,0,59,..,451,32,479,6,488,..,3083,377,3463,23,3484,..,81,6,88,576,664,12611,3161,382,3548,603,16757
POA3188,7,31,0,27,..,26,3,31,0,34,..,47,8,49,0,49,..,39,6,49,0,49,..,288,28,319,6,324,..,2595,355,2951,34,2985,..,50,16,57,637,694,14902,2643,371,3014,672,18587
POA3189,0,17,0,17,..,15,4,16,0,16,..,13,10,24,0,24,..,10,0,13,0,13,..,186,20,212,9,218,..,1516,252,1763,19,1787,..,19,8,27,232,261,4244,1535,254,1792,256,6287
POA3190,0,20,0,20,..,29,8,32,0,32,..,64,8,74,0,74,..,33,9,41,0,41,..,233,32,266,6,275,..,2112,346,2455,21,2480,..,40,4,42,363,404,9119,2149,352,2501,381,12007
POA3191,0,10,0,10,..,7,0,7,0,7,..,16,0,17,0,17,..,17,3,18,0,18,..,161,12,173,3,177,..,1178,114,1297,13,1314,..,21,3,27,409,434,9178,1209,119,1324,425,10926
POA3192,0,63,3,60,..,46,6,53,0,53,..,125,31,155,0,162,..,82,12,92,0,92,..,476,43,519,17,529,..,4952,797,5750,78,5826,..,82,12,98,750,845,17455,5034,815,5848,830,24129
POA3193,0,3,0,3,..,18,0,18,0,18,..,45,0,45,0,45,..,20,7,30,0,30,..,227,12,243,0,245,..,1982,177,2161,12,2175,..,65,0,65,495,560,17473,2048,177,2223,509,20207
POA3194,5,42,0,42,..,17,7,19,0,19,..,61,19,86,5,90,..,27,0,29,0,29,..,216,25,241,3,246,..,2268,338,2610,24,2636,..,33,7,38,317,356,10229,2301,342,2646,350,13221
POA3195,10,175,0,179,..,58,9,63,0,63,..,180,23,202,0,202,..,266,57,322,5,321,..,599,48,658,14,667,..,5905,807,6708,58,6766,..,120,6,126,887,1012,29578,6020,808,6837,945,37364
POA3196,8,43,0,43,..,54,12,65,0,63,..,63,11,75,0,71,..,69,16,87,0,84,..,464,55,520,8,530,..,3172,343,3512,48,3559,..,81,11,88,987,1081,22237,3248,351,3598,1036,26876
POA3197,0,15,0,15,..,36,5,44,0,44,..,43,9,47,0,47,..,64,14,76,0,76,..,189,26,212,0,214,..,1613,251,1862,18,1881,..,38,3,38,324,355,9794,1650,251,1902,337,12032
POA3198,0,17,0,17,..,54,10,66,0,66,..,46,3,50,0,48,..,18,4,19,0,19,..,238,37,275,8,278,..,1417,206,1622,24,1649,..,66,0,64,933,998,14571,1485,205,1692,959,17215
POA3199,4,42,0,46,..,117,15,125,0,126,..,30,5,29,0,29,..,87,20,105,0,105,..,871,137,1009,24,1030,..,5333,799,6137,59,6199,..,214,16,229,3104,3334,46599,5550,816,6368,3162,56127
POA3200,0,6,0,6,..,9,4,12,0,12,..,10,0,13,0,13,..,8,0,10,0,10,..,125,23,151,0,154,..,527,104,631,13,649,..,19,3,21,589,610,4450,547,102,652,604,5711
POA3201,15,185,0,190,..,44,13,54,0,54,..,35,11,48,0,48,..,86,21,105,0,104,..,541,86,629,15,643,..,3311,453,3767,54,3821,..,99,14,108,881,993,17168,3413,463,3873,937,21976
POA3202,0,12,0,12,..,0,0,0,0,0,..,9,0,9,0,9,..,13,0,14,0,14,..,95,14,112,0,112,..,771,92,854,0,854,..,13,9,18,130,142,1827,780,94,872,130,2826
POA3204,4,160,0,156,..,71,9,83,0,84,..,45,5,54,0,54,..,251,36,292,0,290,..,964,76,1036,19,1055,..,9245,1422,10667,88,10756,..,136,22,155,904,1058,21315,9383,1442,10820,988,33130
POA3205,0,25,0,25,..,44,9,47,0,47,..,34,15,48,0,48,..,78,20,102,0,102,..,274,53,326,6,343,..,2323,396,2720,36,2757,..,50,3,51,625,676,8119,2372,403,2771,657,11548
POA3206,0,10,0,10,..,4,0,4,0,4,..,3,0,3,0,3,..,45,3,48,0,48,..,164,17,180,4,188,..,1552,237,1793,17,1805,..,36,9,42,290,333,7910,1590,243,1832,302,10043
POA3207,0,25,0,27,..,39,0,37,0,37,..,54,17,69,0,69,..,91,27,121,0,121,..,396,52,449,7,454,..,3165,426,3594,33,3622,..,55,10,57,1058,1111,12895,3215,434,3655,1089,17633
POA3211,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,5,0,8,0,8,..,28,0,32,0,32,..,163,22,177,0,177,..,3,0,7,134,138,1036,164,19,187,134,1353
POA3212,5,22,0,22,..,46,10,56,0,56,..,27,0,27,0,27,..,79,47,127,0,129,..,252,36,283,11,300,..,1846,217,2062,33,2095,..,49,4,55,1692,1748,15429,1895,226,2115,1728,19272
POA3213,0,3,0,3,..,5,3,9,0,9,..,24,0,27,0,27,..,32,11,43,0,43,..,169,45,204,0,208,..,756,113,870,6,873,..,14,4,17,197,211,3670,769,115,886,198,4753
POA3214,13,107,0,107,..,40,16,55,4,58,..,73,27,103,0,103,..,119,76,194,3,196,..,1473,762,2238,22,2258,..,3928,1338,5269,61,5327,..,119,36,159,2110,2263,16905,4049,1375,5428,2167,24500
POA3215,12,71,0,72,..,53,8,66,0,65,..,33,14,46,0,46,..,51,22,75,0,75,..,643,160,804,10,818,..,4133,894,5029,46,5074,..,87,19,106,889,996,15926,4217,921,5137,934,21994
POA3216,0,129,0,129,..,78,16,95,0,94,..,39,0,40,0,40,..,142,25,168,7,177,..,821,91,914,30,938,..,6323,573,6901,75,6975,..,200,21,221,2013,2230,50917,6528,590,7118,2087,60123
POA3217,0,20,0,20,..,23,5,29,0,29,..,14,3,17,0,17,..,49,8,60,0,60,..,397,64,462,10,468,..,2575,261,2831,39,2878,..,52,3,61,684,742,16872,2632,263,2891,729,20499
POA3218,0,25,0,30,..,10,4,13,0,13,..,9,0,9,0,9,..,32,0,34,0,34,..,204,28,230,11,241,..,1415,175,1590,26,1620,..,28,3,37,498,537,12794,1445,186,1631,524,14942
POA3219,9,20,0,26,..,28,8,38,0,38,..,5,3,9,0,9,..,31,18,51,0,50,..,283,53,333,7,345,..,1481,208,1690,22,1715,..,40,3,47,1185,1230,17364,1528,211,1736,1208,20309
POA3220,0,45,0,45,..,16,4,21,0,21,..,18,0,18,0,18,..,43,7,46,3,48,..,221,18,241,7,248,..,1788,159,1949,25,1975,..,28,0,25,677,704,14589,1818,162,1980,699,17270
POA3221,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,17,0,17,0,17,..,0,0,0,34,34,755,17,0,17,34,801
POA3222,0,5,0,5,..,23,0,24,0,24,..,7,0,11,0,11,..,13,0,13,0,13,..,171,19,184,5,195,..,772,81,851,12,871,..,50,6,51,620,667,17046,820,80,905,633,18576
POA3223,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,9,0,9,0,9,..,140,8,144,0,146,..,566,77,647,10,653,..,24,0,24,696,717,8160,588,77,672,706,9536
POA3224,0,5,0,5,..,14,0,14,0,14,..,25,0,25,0,25,..,20,8,33,0,33,..,158,13,171,0,171,..,866,97,966,13,980,..,29,3,29,690,724,13395,897,99,1002,702,15101
POA3225,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,35,0,35,0,34,..,177,15,189,0,192,..,6,0,6,315,322,4894,185,15,197,320,5408
