SA2_CODE_2021,COB_Aus_Arth,COB_Aus_Asth,COB_Aus_Canc_rem,COB_Aus_Dem_Alzh,COB_Aus_Dia_ges_dia,COB_Aus_HD_HA_ang,COB_Aus_Kid_dis,COB_Aus_LC_COPD_emph,COB_Aus_MHC_dep_anx,COB_Aus_Stroke,COB_Aus_oth_LTHC,COB_Aus_no_LTHC,COB_AUS_LTHC_NS,COB_Aus_Tot,COB_Bo_Ocea_Ant_Arth,COB_Bo_Ocea_Ant_Asth,COB_Bo_Ocea_Ant_Can_rem,COB_Bo_Ocea_Ant_Dem_Alzh,COB_Bo_Ocea_Ant_Dia_ges_dia,COB_Bo_Ocea_Ant_HD_HA_ang,COB_Bo_Ocea_Ant_Kid_dis,COB_Bo_Ocea_Ant_LC_COPD_emph,COB_Bo_Ocea_Ant_MHC_dep_anx,COB_Bo_Ocea_Ant_Stroke,COB_Bo_Ocea_Ant_oth_LTHC,COB_Bo_Ocea_Ant_no_LTHC,COB_Bo_Ocea_Ant_LTHC_NS,COB_Bo_Ocea_Ant_Tot,COB_Bo_UK_CI_IM_Arth,COB_Bo_UK_CI_IM_Asth,COB_Bo_UK_CI_IM_Can_rem,COB_Bo_UK_CI_IM_Dem_Alzh,COB_Bo_UK_CI_IM_Dia_ges_dia,COB_Bo_UK_CI_IM_HD_HA_ang,COB_Bo_UK_CI_IM_Kid_dis,COB_Bo_UK_CI_IM_LC_COPD_emph,COB_Bo_UK_CI_IM_MHC_dep_anx,COB_Bo_UK_CI_IM_Stroke,COB_Bo_UK_CI_IM_oth_LTHC,COB_Bo_UK_CI_IM_no_LTHC,COB_Bo_UK_CI_IM_LTHC_NS,COB_Bo_UK_CI_IM_Tot,COB_Bo_NW_Eu_Arth,COB_Bo_NW_Eu_Asth,COB_Bo_NW_Eu_Can_rem,COB_Bo_NW_Eu_Dem_Alzh,COB_Bo_NW_Eu_Dia_ges_dia,COB_Bo_NW_Eu_HD_HA_ang,COB_Bo_NW_Eu_Kid_dis,COB_Bo_NW_Eu_LC_COPD_emph,COB_Bo_NW_Eu__MHC_Dep_anx,COB_Bo_NW_Eu_Stroke,COB_Bo_NW_Eu_oth_LTHC,COB_Bo_NW_Eu_no_LTHC,COB_Bo_NW_Eu_LTHC_NS,COB_Bo_NW_Eu_Tot,COB_Bo_SE_Eu_Asth,COB_Bo_SE_Eu_Arth,COB_Bo_SE_Eu_Can_rem,COB_Bo_SE_Eu_Dem_Alzh,COB_Bo_SE_Eu_Dia_ges_dia,COB_Bo_SE_Eu_HD_HA_ang,COB_Bo_SE_Eu_Kid_dis,COB_Bo_SE_Eu_LC_COPD_emph,COB_Bo_SE_Eu_MHC_Dep_anx,COB_Bo_SE_Eu_Stroke,COB_Bo_SE_Eu_oth_LTHC,COB_Bo_SE_Eu_no_LTHC,COB_Bo_SE_Eu_LTHC_NS,COB_Bo_SE_Eu_Tot,COB_Bo_NA_ME_Asth,COB_Bo_NA_ME_Arth,COB_Bo_NA_ME_Can_rem,COB_Bo_NA_ME_Dem_Alzh,COB_Bo_NA_ME_Dia_ges_dia,COB_Bo_NA_ME_HD_HA_ang,COB_Bo_NA_ME_Kid_dis,COB_Bo_NA_ME_LC_COPD_emph,COB_Bo_NA_ME_MHC_Dep_anx,COB_Bo_NA_ME_Stroke,COB_Bo_NA_ME_oth_LTHC,COB_Bo_NA_ME_no_LTHC,COB_Bo_NA_ME_LTHC_NS,COB_Bo_NA_ME_Tot,COB_Bo_SE_Asia_Arth,COB_Bo_SE_Asia_Asth,COB_Bo_SE_Asia_Can_rem,COB_Bo_SE_Asia_Dem_Alzh,COB_Bo_SE_Asia_Dia_ges_dia,COB_Bo_SE_Asia_HD_HA_ang,COB_Bo_SE_Asia_Kid_dis,COB_Bo_SE_Asia_LC_COPD_emph,COB_Bo_SE_Asia_MHC_Dep_anx,COB_Bo_SE_Asia_Stroke,COB_Bo_SE_Asia_oth_LTHC,COB_Bo_SE_Asia_no_LTHC,COB_Bo_SE_Asia_LTHC_NS,COB_Bo_SE_Asia_Tot,COB_Bo_NE_Asia_Arth,COB_Bo_NE_Asia_Asth,COB_Bo_NE_Asia_Can_rem,COB_Bo_NE_Asia_Dem_Alzh,COB_Bo_NE_Asia_Dia_ges_dia,COB_Bo_NE_Asia_HD_HA_ang,COB_Bo_NE_Asia_Kid_dis,COB_Bo_NE_Asia_LC_COPD_emph,COB_Bo_NE_Asia_MHC_Dep_anx,COB_Bo_NE_Asia_Stroke,COB_Bo_NE_Asia_oth_LTHC,COB_Bo_NE_Asia_no_LTHC,COB_Bo_NE_Asia_LTHC_NS,COB_Bo_NE_Asia_Tot,COB_Bo_SC_Asia_Arth,COB_Bo_SC_Asia_Asth,COB_Bo_SC_Asia_Can_rem,COB_Bo_SC_Asia_Dem_Alzh,COB_Bo_SC_Asia_Dia_ges_dia,COB_Bo_SC_Asia_HD_HA_ang,COB_Bo_SC_Asia_Kid_dis,COB_Bo_SC_Asia_LC_COPD_emph,COB_Bo_SC_Asia_MHC_Dep_anx,COB_Bo_SC_Asia_Stroke,COB_Bo_SC_Asia_oth_LTHC,COB_Bo_SC_Asia_no_LTHC,COB_Bo_SC_Asia_LTHC_NS,COB_Bo_SC_Asia_Tot,COB_Bo_Amer_Arth,COB_Bo_Amer_Asth,COB_Bo_Amer_Can_rem,COB_Bo_Amer_Dem_Alzh,COB_Bo_Amer_Dia_ges_dia,COB_Bo_Amer_HD_HA_ang,COB_Bo_Amer_Kid_dis,COB_Bo_Amer_LC_COPD_emph,COB_Bo_Amer_MHC_Dep_anx,COB_Bo_Amer_Stroke,COB_Bo_Amer_oth_LTHC,COB_Bo_Amer_no_LTHC,COB_Bo_Amer_LTHC_NS,COB_Bo_Amer_Tot,COB_Bo_SS_Afr_Arth,COB_Bo_SS_Afr_Asth,COB_Bo_SS_Afr_Can_rem,COB_Bo_SS_Afr_Dem_Alzh,COB_Bo_SS_Afr_Dia_ges_dia,COB_Bo_SS_Afr_HD_HA_ang,COB_Bo_SS_Afr_Kid_dis,COB_Bo_SS_Afr_LC_COPD_emph,COB_Bo_SS_Afr_MHC_Dep_anx,COB_Bo_SS_Afr_Stroke,COB_Bo_SS_Afr_oth_LTHC,COB_Bo_SS_Afr_no_LTHC,COB_Bo_SS_Afr_LTHC_NS,COB_Bo_SS_Afr_Tot,COB_Bo_Tot_ob_Arth,COB_Bo_Tot_ob_Asth,COB_Bo_Tot_ob_Can_rem,COB_Bo_Tot_ob_Dem_Alzh,COB_Bo_Tot_ob_Dia_ges_dia,COB_Bo_Tot_ob_HD_HA_ang,COB_Bo_Tot_ob_Kid_dis,COB_Bo_Tot_ob_LC_COPD_emph,COB_Bo_Tot_ob_MHC_Dep_anx,COB_Bo_Tot_ob_Stroke,COB_Bo_Tot_ob_oth_LTHC,COB_Bo_Tot_ob_no_LTHC,COB_Bo_Tot_ob_LTHC_NS,COB_Bo_Tot_ob_Tot,COB_COB_NS_Arth,COB_COB_NS_Asth,COB_COB_NS_Can_rem,COB_COB_NS_Dem_Alzh,COB_COB_NS_Dia_ges_dia,COB_COB_NS_HD_HA_ang,COB_COB_NS_Kid_dis,COB_COB_NS_LC_COPD_emph,COB_COB_NS__MHC_Dep_anx,COB_COB_NS_Stroke,COB_COB_NS_oth_LTHC,COB_COB_NS_no_LTHC,COB_COB_NS_LTHC_NS,COB_COB_NS_Tot,COB_Tot_Arth,COB_Tot_Asth,COB_Tot_Can_rem,COB_Tot_Dem_Alzh,COB_Tot_Dia_ges_dia,COB_Tot_HD_HA_ang,COB_Tot_Kid_dis,COB_Tot_LC_COPD_emph,COB_Tot_MHC_Dep_anx,COB_Tot_Stroke,COB_Tot_oth_LTHC,COB_Tot_no_LTHC,COB_Tot_LTHC_NS,COB_Tot_Tot,LFS_Emp_Arth,LFS_Emp_Asth,LFS_Emp_Can_rem,LFS_Emp_Dem_Alzh
403041086,875,948,253,65,528,340,78,163,1008,96,838,4339,276,7864,15,15,5,0,11,3,0,0,14,3,11,53,0,100,191,85,65,30,122,100,24,58,107,23,93,371,28,890,34,8,12,0,21,17,5,9,7,3,18,79,3,177,35,9,15,7,33,20,8,5,22,6,21,75,0,180,10,8,4,0,6,5,4,4,4,5,9,45,3,83,13,12,7,0,11,0,0,0,11,0,13,127,3,189,0,4,0,0,0,0,0,0,0,0,0,56,0,72,14,6,0,0,19,5,0,0,4,0,13,135,8,191,13,7,3,0,6,3,0,0,3,0,10,39,0,65,7,10,3,0,11,6,0,3,15,0,16,62,6,111,342,157,116,38,243,160,44,81,189,40,205,1037,60,2056,21,10,0,0,8,6,0,4,6,0,8,27,297,366,1235,1113,370,101,780,509,120,246,1206,134,1045,5410,633,10286,..,..,..,..
403041088,273,254,85,9,91,121,18,27,211,35,209,1733,65,2720,3,4,4,0,3,3,0,0,0,0,0,35,4,49,87,38,25,5,30,32,4,12,36,8,57,251,6,466,4,0,3,0,3,3,0,4,0,0,0,40,3,64,6,0,3,0,9,5,3,0,0,0,3,19,0,43,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,0,0,0,0,23,0,33,0,0,0,0,0,0,0,0,5,0,0,14,0,17,109,50,32,5,44,46,6,18,44,11,66,401,11,705,0,3,0,0,0,0,0,0,3,0,4,25,141,183,385,309,120,8,137,171,21,50,254,42,278,2164,223,3604,..,..,..,..
403041089,951,940,277,68,507,392,78,179,1005,99,894,5223,260,8871,12,12,5,4,9,9,3,5,11,4,5,70,5,113,244,113,82,25,120,113,23,64,115,33,141,578,35,1214,45,9,12,6,31,26,4,10,16,6,17,57,3,158,37,9,10,7,22,22,3,8,15,4,25,97,7,197,18,15,0,0,8,10,4,0,12,3,13,60,3,111,9,12,4,0,12,4,0,0,10,0,8,76,0,118,8,0,0,0,0,0,0,0,4,0,6,64,0,83,7,14,0,0,18,8,4,0,3,0,8,187,8,243,10,4,0,0,5,0,0,0,8,0,7,41,3,65,6,6,0,0,10,0,0,0,5,0,12,110,0,141,397,198,116,38,240,186,38,92,205,52,243,1327,64,2435,12,6,4,4,7,9,4,3,3,3,10,17,189,247,1353,1142,396,112,752,587,118,274,1210,151,1147,6573,523,11552,..,..,..,..
403041177,895,1254,292,67,452,334,74,176,1381,102,1000,6351,404,10643,18,16,9,0,13,10,9,3,21,0,21,104,9,184,387,173,113,35,148,145,29,80,206,44,210,868,57,1830,48,18,22,9,26,21,0,17,15,11,27,109,0,232,27,12,7,0,21,15,4,3,8,6,17,84,0,147,9,4,0,0,8,4,0,0,10,0,10,40,0,58,9,8,3,0,13,9,0,0,4,0,19,130,4,179,0,0,0,0,0,0,0,0,0,0,7,54,0,66,3,3,0,0,14,3,3,0,5,0,7,88,0,115,5,7,4,0,4,3,0,0,3,0,6,77,4,111,6,5,0,0,6,5,0,0,9,0,9,88,4,121,513,249,152,46,243,215,42,111,282,65,323,1634,84,3048,25,5,0,4,10,10,0,0,8,8,12,32,412,489,1433,1511,442,118,707,558,116,286,1667,176,1334,8015,905,14177,..,..,..,..
403041178,723,827,206,28,312,247,67,127,940,62,664,4602,274,7626,19,14,3,0,12,12,0,5,19,0,19,63,6,126,289,161,81,14,143,120,28,71,147,15,179,941,60,1778,49,18,15,3,21,19,5,11,13,5,26,82,3,196,20,7,7,0,9,12,0,0,7,4,13,71,0,125,0,4,0,0,4,0,0,0,0,0,0,15,5,24,6,0,3,0,10,0,0,0,5,0,8,77,7,114,0,0,0,0,0,0,0,0,0,0,4,37,0,40,3,0,3,0,8,4,0,0,3,0,0,23,0,36,10,8,3,0,4,4,0,3,9,0,11,67,3,102,5,4,0,0,8,4,0,0,3,0,13,82,6,111,409,217,123,24,213,166,38,90,210,28,274,1457,92,2663,12,3,0,0,7,4,0,0,14,0,3,16,294,343,1147,1042,330,51,536,414,98,213,1160,91,942,6074,664,10629,..,..,..,..
404011090,444,600,136,13,259,188,51,95,627,35,512,3954,248,6192,7,6,0,0,4,0,0,3,13,0,11,37,3,69,41,29,14,4,28,15,3,12,18,3,29,119,16,251,3,7,5,3,10,12,3,4,8,0,12,57,0,99,96,31,28,15,80,52,11,7,49,19,57,227,27,508,5,6,0,0,3,3,0,4,9,0,7,58,0,82,17,33,4,0,19,0,4,0,6,0,23,258,13,358,4,3,6,0,6,4,0,0,7,0,3,83,3,107,14,18,4,4,26,8,0,4,5,0,18,608,14,699,3,4,0,0,0,0,0,0,11,0,5,71,5,92,0,4,0,0,5,0,0,3,6,0,7,94,0,125,201,140,64,23,182,96,26,34,131,27,172,1614,79,2387,9,4,4,3,5,4,0,5,7,4,10,22,274,322,650,746,204,36,445,287,79,136,766,61,689,5591,603,8897,..,..,..,..
404011091,899,958,301,45,490,401,87,164,1055,98,972,6868,395,10887,13,18,4,0,0,8,0,0,8,0,11,62,8,119,71,32,28,10,38,37,3,22,54,9,54,200,19,411,25,14,10,4,16,11,0,10,11,7,13,99,6,171,366,72,107,59,250,182,43,40,119,47,207,667,58,1561,17,10,5,0,18,9,0,0,13,0,14,172,3,237,19,37,7,0,43,12,3,4,23,4,45,347,7,503,3,3,7,0,3,5,0,0,0,0,15,220,3,261,22,16,3,0,49,18,3,3,17,5,34,1047,25,1195,4,3,3,0,4,0,0,0,8,0,10,133,4,171,0,7,0,0,14,0,0,0,9,0,11,195,13,245,540,222,179,72,428,278,57,77,264,71,417,3145,135,4875,31,7,6,8,15,8,0,4,19,6,17,67,463,602,1472,1189,480,126,937,687,143,240,1339,169,1404,10080,992,16361,..,..,..,..
404011092,920,848,358,43,436,415,76,123,839,76,884,7475,433,11403,21,8,0,0,8,9,0,0,11,0,9,70,7,119,117,79,47,7,46,51,9,17,72,12,84,539,22,917,33,13,10,5,10,25,3,8,15,5,24,152,9,257,266,51,83,38,158,127,25,29,71,33,116,535,21,1144,4,8,8,0,12,7,4,0,10,3,10,116,7,161,8,14,3,0,18,10,3,5,7,0,24,206,15,286,0,0,0,0,5,5,0,0,4,0,10,112,8,135,16,11,4,0,20,3,0,0,6,0,16,303,15,383,11,13,3,0,5,4,0,0,17,0,5,163,4,203,10,3,6,0,3,0,0,0,13,0,12,151,3,191,482,202,164,51,279,252,49,65,222,52,315,2343,104,3796,19,3,15,0,12,6,0,3,10,0,5,46,349,439,1423,1057,538,97,725,673,122,192,1073,130,1214,9861,882,15634,..,..,..,..
404011093,869,1196,315,62,468,342,65,194,1715,86,1244,7797,462,12587,16,10,5,0,10,13,5,4,16,0,17,104,6,170,118,50,40,11,40,47,7,31,102,9,87,373,28,721,24,9,12,3,19,21,4,5,24,0,34,143,6,240,327,74,78,136,238,183,35,44,189,38,205,581,51,1464,15,17,3,4,18,13,0,4,18,0,25,197,9,275,56,51,18,8,51,22,3,5,44,7,77,737,26,1011,7,13,7,0,9,4,0,0,7,4,16,460,7,522,10,12,6,0,20,5,0,0,23,0,22,731,23,820,5,25,4,0,8,4,0,0,24,0,26,221,9,314,5,10,0,0,12,3,0,0,9,0,12,153,6,212,577,266,170,168,429,314,61,96,466,64,517,3706,168,5742,21,9,3,5,25,23,5,5,12,5,16,74,607,751,1471,1466,489,238,912,678,130,299,2188,155,1773,11578,1234,19076,..,..,..,..
404011094,400,485,123,38,241,173,43,91,563,58,430,2825,148,4679,11,3,0,0,8,4,0,0,4,0,5,28,0,44,46,22,11,7,20,25,7,15,29,0,16,84,8,206,29,7,0,3,17,16,0,0,14,0,16,50,5,104,141,23,35,26,100,81,16,16,67,22,83,273,24,628,4,0,0,0,3,0,0,0,0,3,3,37,0,50,6,9,4,0,16,4,0,0,0,0,10,124,0,168,3,0,0,0,4,0,0,0,0,0,5,53,0,67,0,3,0,0,14,3,0,0,0,0,5,211,0,237,5,4,0,0,0,0,0,0,0,0,6,62,6,82,3,4,0,0,0,0,0,0,0,0,0,36,3,40,244,85,57,38,176,133,20,35,123,39,145,951,46,1628,7,5,0,0,5,0,0,6,0,0,9,12,152,194,650,576,178,76,413,302,61,136,691,97,579,3792,353,6499,..,..,..,..
404011095,1209,1103,419,158,596,542,121,246,1245,133,1070,7451,436,12129,9,10,4,0,4,7,0,3,10,0,12,74,6,117,168,74,43,28,56,68,13,41,103,12,90,404,32,843,49,9,14,12,32,34,11,0,27,8,23,145,10,281,393,70,100,117,261,189,48,47,190,61,190,685,43,1592,20,12,0,4,20,19,4,5,15,3,14,152,4,215,22,9,0,0,30,0,0,0,9,3,29,215,9,310,4,4,0,0,7,8,0,0,5,0,7,118,0,147,11,10,7,0,22,4,0,0,8,0,22,563,25,645,11,9,3,0,7,3,0,0,11,0,12,183,6,231,13,7,0,0,6,5,0,0,6,0,16,158,7,204,677,218,183,167,457,334,82,100,384,92,411,2710,143,4599,53,21,12,10,39,21,4,11,27,7,23,112,536,770,1939,1348,612,332,1089,895,207,357,1655,236,1497,10268,1113,17501,..,..,..,..
404011096,1340,1024,538,159,619,665,120,240,1048,156,1042,6469,416,11147,15,17,3,0,7,3,0,0,4,0,10,74,0,118,223,108,78,31,80,95,19,60,110,17,122,501,31,1080,57,24,24,11,45,22,8,15,17,9,33,171,7,332,178,30,59,42,114,120,21,18,79,32,103,391,29,853,9,3,6,0,10,7,7,3,7,0,4,67,10,110,13,17,6,0,25,6,0,0,16,4,21,167,10,257,4,4,10,4,13,4,0,0,5,0,12,172,0,220,13,7,5,0,22,14,5,0,5,0,10,136,3,191,11,8,3,0,6,9,0,3,8,0,13,135,7,173,11,9,6,0,8,3,3,0,4,0,10,119,5,163,540,230,193,91,323,277,60,101,254,69,332,1946,102,3500,28,15,8,3,9,12,3,7,20,3,16,69,421,560,1908,1262,739,256,946,954,183,351,1320,226,1395,8486,932,15205,..,..,..,..
404011097,949,1075,282,100,568,435,120,228,1313,114,1043,7250,396,11621,7,9,9,0,8,9,0,5,19,0,21,98,0,159,100,44,39,17,50,44,16,22,78,8,65,222,12,515,29,14,10,8,28,29,3,8,17,7,30,106,5,211,267,63,69,86,201,149,34,39,120,48,198,525,27,1191,18,12,4,4,23,6,5,3,21,0,25,229,17,317,119,123,32,19,174,66,25,20,79,24,186,1719,70,2385,16,3,11,3,15,4,0,3,8,0,24,261,5,334,21,16,10,0,53,14,0,0,14,0,33,1093,25,1235,10,15,5,0,12,3,4,0,10,0,20,192,13,252,5,6,3,0,15,6,0,0,7,0,13,320,13,377,594,321,187,138,572,319,85,107,373,95,624,4767,186,6982,20,12,10,0,11,10,5,9,9,9,14,69,539,668,1570,1404,476,241,1155,762,214,346,1702,216,1671,12088,1123,19269,..,..,..,..
404021098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
404021099,1178,1221,364,84,546,475,108,283,1433,126,1158,6687,381,11530,21,24,14,0,7,7,0,0,33,0,23,95,9,187,203,118,82,21,103,99,15,51,133,32,157,564,41,1200,47,25,15,10,33,19,0,15,35,4,49,142,0,291,82,27,21,19,49,34,10,10,34,15,59,181,9,383,3,0,0,0,4,0,0,3,4,0,3,24,0,44,18,20,9,0,21,3,0,3,6,0,9,144,11,214,0,0,0,0,0,0,0,0,3,0,7,41,0,54,7,0,0,0,10,3,0,0,5,0,10,61,3,80,12,11,0,0,12,9,0,0,10,0,12,115,0,161,3,7,5,0,0,0,0,0,9,0,5,79,0,112,394,225,141,55,232,177,25,85,283,50,333,1447,80,2723,25,3,3,0,10,14,0,6,14,6,9,33,475,556,1597,1455,515,147,789,664,139,377,1722,179,1500,8169,940,14807,..,..,..,..
404021100,1455,1379,428,127,715,636,138,262,1438,144,1103,6408,451,11661,9,17,0,0,14,9,0,8,13,4,6,110,8,173,248,90,69,26,118,115,16,49,110,29,125,545,40,1171,51,20,23,3,24,30,0,16,24,4,22,110,3,242,72,21,23,17,56,46,0,13,29,13,58,152,10,342,0,0,0,0,5,4,0,0,7,0,6,31,0,48,21,18,4,0,24,3,6,4,14,0,16,184,13,268,3,0,0,0,4,0,0,0,0,0,0,47,0,58,3,6,0,0,4,0,0,0,0,0,0,57,0,76,17,12,9,0,5,0,0,5,19,0,8,50,3,100,10,11,7,0,11,0,0,0,9,0,9,67,0,109,440,192,132,46,267,217,23,101,222,63,258,1364,81,2588,24,15,4,7,12,18,0,4,12,9,12,45,450,558,1920,1591,570,180,996,869,161,375,1671,211,1375,7814,979,14800,..,..,..,..
404021101,795,893,219,25,433,321,78,210,1091,81,773,4485,299,7872,16,14,9,4,11,8,3,11,13,0,9,78,3,137,98,47,18,5,45,41,4,27,67,16,50,207,12,464,39,18,15,4,15,24,0,15,19,5,14,67,5,159,137,31,26,18,65,65,9,17,56,16,74,242,11,546,0,0,0,0,0,5,0,0,10,0,6,34,3,62,63,48,20,8,101,24,13,6,31,12,90,731,39,1056,14,6,8,6,21,16,5,0,6,3,15,108,4,182,7,4,3,0,15,4,4,0,7,0,8,292,4,338,16,4,4,0,5,3,0,0,10,0,8,45,5,78,9,8,6,8,12,6,4,9,8,5,17,118,8,156,393,184,111,53,293,193,41,77,226,59,299,1929,87,3164,27,12,0,0,13,7,0,4,27,0,16,59,428,547,1220,1083,337,81,738,523,123,287,1344,140,1096,6472,813,11589,..,..,..,..
404021102,725,967,203,98,503,352,103,217,1158,92,868,5703,312,9178,15,20,8,0,11,7,3,6,14,5,12,90,6,149,84,41,21,24,35,33,7,34,74,6,69,154,12,369,36,8,12,6,16,16,5,15,23,7,8,61,9,152,280,55,72,82,200,174,33,61,179,55,217,527,31,1214,30,21,0,0,19,13,4,8,17,0,31,269,14,363,207,176,67,22,302,99,33,28,130,37,402,2900,129,4089,20,13,6,7,27,11,0,0,10,5,33,404,9,495,24,38,8,0,73,17,3,3,23,3,63,1759,32,1988,13,9,3,0,9,4,0,0,16,0,11,76,0,118,20,15,5,0,42,8,4,4,18,6,31,394,23,527,727,391,196,154,729,381,91,158,492,122,877,6646,262,9455,52,27,8,5,28,17,3,10,27,12,17,117,789,1016,1498,1383,414,258,1267,746,200,375,1679,228,1770,12459,1356,19645,..,..,..,..
404021103,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,..,..,..,..
404031104,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,..,..,..,..
404031105,186,169,65,19,68,86,16,23,154,18,174,1406,83,2155,4,0,6,0,0,0,0,0,0,0,4,19,0,35,12,13,11,0,8,14,0,9,8,0,11,79,6,141,11,0,4,0,4,8,0,3,0,0,3,38,0,57,44,6,20,8,21,29,5,11,21,4,15,70,7,176,5,3,0,0,0,0,0,0,0,0,0,14,0,20,6,0,0,0,7,0,0,0,0,0,5,47,4,64,0,0,0,0,0,0,0,0,0,0,0,22,0,29,3,0,0,0,0,0,0,0,0,0,0,51,6,61,0,0,0,0,0,0,0,0,0,0,0,20,0,27,0,0,4,0,3,0,0,0,0,0,6,30,0,39,84,28,45,19,47,53,10,21,30,8,51,395,19,647,5,5,6,0,5,3,0,0,3,0,3,9,97,120,276,203,110,35,121,143,24,43,191,30,232,1812,201,2920,..,..,..,..
404031106,747,733,301,86,339,393,81,125,792,58,750,5719,300,8951,4,12,8,0,4,3,0,0,13,0,9,59,3,96,72,51,33,8,34,41,3,15,40,8,53,229,17,478,20,8,5,0,11,14,0,4,7,0,9,68,0,126,209,52,67,45,137,114,19,26,91,27,108,335,40,864,13,11,0,0,18,9,4,3,10,3,13,116,4,166,14,19,8,4,36,17,0,3,21,6,41,345,15,478,5,5,5,0,5,4,0,0,12,0,5,269,11,310,21,20,5,0,37,8,0,3,10,8,37,1143,23,1282,15,7,0,0,3,0,0,0,11,0,13,113,7,149,6,7,0,0,10,0,0,0,4,0,9,154,0,187,370,189,130,64,297,207,34,58,214,50,302,2831,128,4137,26,7,0,0,12,11,0,8,9,6,4,38,288,365,1142,931,431,146,651,607,114,191,1007,111,1060,8587,713,13452,..,..,..,..
404031107,1519,1674,500,272,716,754,133,287,1957,157,1482,10069,506,16657,22,17,9,0,18,5,0,3,25,4,15,136,7,214,171,69,76,30,76,87,20,39,104,18,94,481,21,965,41,17,12,11,21,37,8,18,33,8,35,113,5,260,241,56,75,62,167,146,28,25,95,38,126,487,34,1100,27,12,7,3,21,15,3,0,21,3,27,278,6,373,44,38,12,5,47,17,6,5,20,4,61,732,14,944,18,21,17,7,38,6,0,0,19,6,65,1065,13,1229,30,34,9,0,107,16,3,0,18,5,65,2883,41,3160,8,22,7,0,15,7,0,0,34,0,27,329,14,420,8,12,0,0,18,5,0,0,20,0,22,243,5,321,611,302,220,119,522,340,73,90,385,76,533,6741,158,8978,44,15,19,4,14,19,0,12,22,3,18,57,699,842,2174,1991,737,404,1251,1113,210,385,2361,237,2027,16867,1358,26480,..,..,..,..
404031108,776,1057,266,65,432,346,93,169,1376,78,1054,6862,367,11020,5,13,9,4,8,7,0,3,14,0,15,91,3,148,75,56,26,9,38,36,11,15,65,0,59,261,9,505,32,18,10,5,14,20,4,7,20,5,21,106,9,188,314,68,66,57,214,201,45,49,110,59,184,488,35,1255,22,14,3,0,16,8,3,7,21,3,34,204,3,296,45,27,10,9,41,13,4,3,29,6,68,576,12,780,10,8,3,0,16,12,3,5,10,9,32,455,6,539,17,16,0,0,43,10,4,0,19,3,33,1114,16,1247,3,12,0,0,6,5,0,3,16,5,16,193,9,248,8,7,3,0,11,4,0,3,8,4,11,152,5,201,528,238,133,79,408,313,73,91,327,87,473,3634,110,5412,23,13,6,0,11,8,0,0,15,3,9,59,474,584,1329,1303,402,146,848,663,169,257,1716,171,1535,10554,948,17022,..,..,..,..
